CATEGORY,ITEM_ID,ITEM_NAME,SALE_PRICE,REDUCED_PRICE,BENEFIT_PRICE,DISCOUNT_RATE,IS_FOOD,ITEM_FEATURE1,ITEM_FEATURE2,MEANING_SCORE,PRICE_DT,KURLY_HCT,KURLY_MCT
고등어,32072320325,이동삼 안동 간고등어 자반고등어 순살고등어 100gx5팩,"11,750","11,750",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,생선류
찹쌀,31987170545,바른곡물 찹쌀,"41,600","41,600",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,쌀_잡곡
설탕,83371286482,CJ 백설 하얀설탕 1kg,"2,000","2,000",0, - , 식품 ,,,,2022-07-01,면_양념_오일,소금_설탕_향신료
마른멸치,1334543780,국내산 국물용 다시멸치(중대멸/가정용특품) 1.5kg,"15,900","15,900",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,건어물_다시팩
배,20641918467,다복 나주배 7.5kg 7-8과,"45,900","45,900",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,제철과일
잼,32844035379,복음자리 딸기듬뿍 생생과일잼 냉장,"11,980","11,980",0, - , 식품 ,,,,2022-07-01,베이커리_치즈_델리,잼_버터_스프레드
키위,32074752859,프레시 고당도 제스프리 골드키위 4.7kg이내(46-50과),"62,310","62,310",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,수입과일
냉동식품,1282019271,맛있닭 더담은도시락 한끼만두&소프트닭가슴살 마늘맛 275gX20팩,"108,100","108,100",0, - , 식품 ,,,,2022-07-01,간식_과자_떡,아이스크림
맛김,33189778800,B1W7581D1 차오름 하늘비 조미김 김가루 500 G,"14,400","14,400",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,김_미역_해조류
생선통조림,27787596688,샘표 김치찌개용 꽁치 통조림 280g X 4개,"16,690","16,690",0, - , 식품 ,,컬리온리,,2022-07-01,수산_해산_건어물,수산가공품
블루베리,30620015927,바른씨 냉동 블루베리 1kg+1kg,"20,600","20,600",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,수입과일
식초,31316475743,영양그린푸드 현미식초 900ml-2개 /막걸리흑초 종초,"23,760","23,760",0, - , 식품 ,,,,2022-07-01,면_양념_오일,식초_소스_드레싱
껌,32937060156,롯데 아라 비카 커피껌 26g x 90개입 커피맛 커피향 츄잉껌 향긋한 감미 로운,"117,600","117,600",0, - , 식품 ,,,,2022-07-01,간식_과자_떡,초콜릿_젤리_캔디
간장,33212363450,케이 엔시티 일회용간장범아 6gx200,"11,900","11,900",0, - , 식품 ,,,,2022-07-01,면_양념_오일,양념_액젓_장류
키위,32478785355,[팜쿡] 제스프리 그린키위 30과 (각 100g내외 / 총3kg),"21,760","21,760",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,수입과일
마른멸치,30522445005,산정마을 국내산 고소한 볶음조림 멸치 500g,"16,400","16,400",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,건어물_다시팩
맛김,33130069660,국내산 조미된재래김 6매x10 조미김,"22,500","22,500",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,김_미역_해조류
빵,32753433261,삼립 정통 크림빵 8개입,"16,500","16,500",0, - , 식품 ,,,,2022-07-01,베이커리_치즈_델리,식빵_빵류
파프리카,33116307011,국내산창원 빨강노랑 혼합과일파프리카 2.5kg 5kg,"18,180","18,180",0, - , 식품 ,,,,2022-07-01,채소,브로콜리_파프리카_양배추
기능성음료,28281128967,광동 쌍화골드 에너지 자양강장제 드링크 100ml 50병,"28,440","28,440",0, - , 식품 ,,,,2022-07-01,생수_음료_우유_커피,음료_주스
김,83210634479,해우촌 두번구운 김밥김 20g 10매 x 1봉,890,890,0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,김_미역_해조류
맛김,84050466166,J0851 지도표 재래식 성경 식탁김(4gx16봉)X8개(1 박스),"54,290","54,290",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,김_미역_해조류
참외,30853818833,[경상북도] 달콤한 성주 참외 2kg (4-6과) 대과,"10,500","10,500",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,국산과일
된장,22687306053,뚝배기식품 - 재래식된장 2.7kg,"41,830","41,830",0, - , 식품 ,,,,2022-07-01,면_양념_오일,양념_액젓_장류
파프리카,33057095962,[정성애찬]미니파프리카 1.5kg,"17,390","17,390",0, - , 식품 ,,,,2022-07-01,채소,브로콜리_파프리카_양배추
냉동식품,452783937,잇메이트 닭안심 다이어트 도시락 김치 210gx20팩(4.2kg),"81,800","81,800",0, - , 식품 ,,,,2022-07-01,간식_과자_떡,아이스크림
커피,82533129885,코카콜라 조지아 오리지날 커피 240MLx6,"3,850","3,850",0, - , 식품 ,,KF365,,2022-07-01,생수_음료_우유_커피,커피
된장,29150905645,롯데 쉐푸드 차돌 된장찌개 450g,"3,170","3,170",0, - , 식품 ,,,,2022-07-01,면_양념_오일,양념_액젓_장류
치즈,33178146715,[엠보그] [홈플러스] 엠보그 브리치즈 125g x 2개,"18,990","18,990",0, - , 식품 ,,,,2022-07-01,베이커리_치즈_델리,치즈
상추,28098133396,[우리가락] 청상추 100g  상세 설명 참조,"8,200","8,200",0, - , 식품 ,,,,2022-07-01,채소,시금치_쌈채소_나물
김치,1341066057,[CJ직배송] 비비고 김치볶음80g X 2개,"3,200","3,200",0, - , 식품 ,,KF365,,2022-07-01,국_반찬_메인요리,김치_젓갈_장류
고추장,25313177488,짠맛을줄인건강한고추장 500G 3개입,"4,370","4,370",0, - , 식품 ,,,,2022-07-01,면_양념_오일,양념_액젓_장류
설탕,26481472346,푸드림 하얀설탕 3Kg,"4,690","4,690",0, - , 식품 ,,,,2022-07-01,면_양념_오일,소금_설탕_향신료
상추,82700187757,양상추 1통 국내산 샐러드야채,"3,000","3,000",0, - , 식품 ,,,,2022-07-01,채소,시금치_쌈채소_나물
미역,802474022,태평 쫄깃쫄깃한 미역200g,"10,000","10,000",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,김_미역_해조류
혼식곡,26291838857,예천농협 옹골진 국내산 햇 잡곡 혼합곡15곡 1kg,"10,470","10,470",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,쌀_잡곡
아이스크림,416830049,배스킨라빈스 아이스크림 콘 바닐라봉봉 15개 (5eaX3박스),"37,900","37,900",0, - , 식품 ,,,,2022-07-01,간식_과자_떡,아이스크림
혼합음료,29032938941,팔도 뽀로로 235ml 딸기맛 음료,900,900,0, - , 식품 ,,,,2022-07-01,생수_음료_우유_커피,음료_주스
식초,14575064247,오뚜기 양조식초 1.8L 6개/사과 현미 화이트,"13,190","13,190",0, - , 식품 ,,,,2022-07-01,면_양념_오일,식초_소스_드레싱
고춧가루,1135211059,국산고추가루 100% 1kg (일반양념용/국산고춧가루),"41,900","41,900",0, - , 식품 ,,,,2022-07-01,면_양념_오일,소금_설탕_향신료
잼,1140748459,마인탈 유기농 사우어 체리잼 210g,"6,000","6,000",0, - , 식품 , 친환경 ,,300.0,2022-07-01,베이커리_치즈_델리,잼_버터_스프레드
김,1068879953,[광천우리맛김] 광천우리 파래 식탁김 30봉 선물세트(12g x 30봉),"34,900","34,900",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,김_미역_해조류
파,32351058850,묵은 파김치 5kg 보성엔 보성녹차 전라도 쪽파 김치,"47,610","47,610",0, - , 식품 ,,,,2022-07-01,채소,양파_대파_마늘_배추
소시지,33190347505,[랭킹닭컴] 잇메이트 닭가슴살 소시지 훈제맛 Mini 60gx10팩(600g),"13,600","13,600",0, - , 식품 ,,컬리온리,,2022-07-01,국_반찬_메인요리,베이컨_햄_통조림
당면,27484873257,직수입 감자 훠궈둔분(감자중국당면) 300g 6개,"34,500","34,500",0, - , 식품 ,,,,2022-07-01,샐러드_간편식,파스타_면류
커피,32568897542,산타페 헤이즐넛 175ml x 60캔 / 캔음료 캔커피,"19,270","19,270",0, - , 식품 ,,,,2022-07-01,생수_음료_우유_커피,커피
냉동식품,33185005684,고향만두 김치가득 1030g 3봉/냉동만두/대용량,"37,100","37,100",0, - , 식품 ,,,,2022-07-01,간식_과자_떡,아이스크림
냉동식품,1341008337,[세미원푸드] 김말이 튀김 1kg (25g x40개),"9,400","9,400",0, - , 식품 ,,,,2022-07-01,간식_과자_떡,아이스크림
파,27864031859,(새벽배송 가능상품)금산깐쪽파(200g),"5,480","5,480",0, - , 식품 ,,,,2022-07-01,채소,양파_대파_마늘_배추
된장,32584440056,[씨제이제일제당]  해찬들 재래식된장 1kg x 2개,"15,040","15,040",0, - , 식품 ,,컬리온리,,2022-07-01,면_양념_오일,양념_액젓_장류
배,82603897886,[롯데]오가닉 레드비트&amp;배&amp;토마토(크니쁘니) 125ml 1개(낱개),920,920,0, - , 식품 ,,컬리스,,2022-07-01,과일_견과_쌀,제철과일
냉동식품,1418943033,70년전통 물만두 10팩,"31,900","31,900",0, - , 식품 ,,KF365,,2022-07-01,간식_과자_떡,아이스크림
껌,28834519390,해태제과 해태 아이스쿨 껌 라임민트 19g,690,690,0, - , 식품 ,,,,2022-07-01,간식_과자_떡,초콜릿_젤리_캔디
식용유,32946479775,[트레이더스]사조해표 식용유 900ml 3입,"22,900","22,900",0, - , 식품 ,,,,2022-07-01,면_양념_오일,식용유_참기름_오일
파프리카,82435860765,(특) 파프리카 1개 (노랑/빨강),"2,500","2,500",0, - , 식품 ,,,,2022-07-01,채소,브로콜리_파프리카_양배추
아이스크림,416830073,배스킨라빈스 아이스크림 콘 바닐라봉봉 10개+초코봉봉 5개 (총 15개),"37,900","37,900",0, - , 식품 ,,,,2022-07-01,간식_과자_떡,아이스크림
토마토,22808898229,누리원 탱글탱글 방울토마토 5kg 3-5번과,"13,410","13,410",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,국산과일
커피,1140805068,커피빈 더블샷 라떼(14.3gx30T)_N7704440,"13,500","13,500",0, - , 식품 ,,컬리온리,,2022-07-01,생수_음료_우유_커피,커피
마른멸치,32242582338,청정 7호 (세멸500g 중멸500g) 건어물 마른멸치,"102,160","102,160",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,건어물_다시팩
마른오징어,26056381269,마른오징어/동해 자연산 건오징어 20미(1.7kg내외)1축,"120,000","120,000",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,건어물_다시팩
고등어,27290313127,[안동간고등어] 안동간고등어 순살 180g x 5팩,"33,900","33,900",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,생선류
쌀,29465105631,[홈플러스]청원생명쌀쌀눈듬뿍쌀5KG,"20,490","20,490",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,쌀_잡곡
냉동식품,386844057,[진선푸드] 고기가 들어있지 않은 채식웰빙 우리밀 김치손만두 1.4kg+야채손만두 1.4kg,"29,800","29,800",0, - , 식품 ,,,,2022-07-01,간식_과자_떡,아이스크림
과일가공품,68406163,[유동] 번데기 280g x2개,"6,300","6,300",0, - , 식품 ,,컬리온리,,2022-07-01,과일_견과_쌀,간편과일
혼합음료,83666644394,팔도 뽀로로 밀크 235ml x 24개입,"15,600","15,600",0, - , 식품 ,,,,2022-07-01,생수_음료_우유_커피,음료_주스
고추장,33202359291,청정원순창 태양초 매운 고추장,"156,900","156,900",0, - , 식품 ,,,,2022-07-01,면_양념_오일,양념_액젓_장류
라면,24041485590,피코크 초마짬뽕라면 500g,"4,870","4,870",0, - , 식품 ,,,,2022-07-01,샐러드_간편식,파스타_면류
냉동식품,1061951320,이우스 냉동 모듬튀김 210g x 5봉,"11,950","11,950",0, - , 식품 ,,,,2022-07-01,간식_과자_떡,아이스크림
껌,33027124198,트라이던트 껌 버라이어티 팩 14개입 21팩 총 294개입,"39,700","39,700",0, - , 식품 ,,,,2022-07-01,간식_과자_떡,초콜릿_젤리_캔디
김,31965172280,전장김 프레시원 55g x20개 조미김 구은김 구운김,"58,530","58,530",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,김_미역_해조류
파프리카,29299252015,[딜리셔스마켓] 파프리카분말 80g,"11,000","11,000",0, - , 식품 ,,,,2022-07-01,채소,브로콜리_파프리카_양배추
국수,14429029837,오뚜기옛날소면3kg 소면3kg 면사랑/국수/비빔국수,"7,920","7,920",0, - , 식품 ,,,,2022-07-01,샐러드_간편식,파스타_면류
